	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	1	0.114583333333333	1	0.0574782279439606	0.408796546141392	1	1	1	0.0526315789473684	1	0.0779360800924143	1	0.327337546588884	0.0218976522773991	0.0729890046296296	0.0361898625429553	0.070442181615288	0.0782312925170068	0.904945005812394	0.530170075027597	0.730826010544816	0.746157922628511	1	0.131627129836216	0.275342039800995	1	1	0.670588235294118	0.0289308176100629	0.342222222222222	0.0110979514848445	1	0.992105125932106	0.788241206030151	1	0.454320987654321	0.218291630716135	1	0.551123213070116	1	1	0.0728109935966616	0.0871662360034453	0.338274932614555	1	0.14522732169791	0.0324412783981517	1	0.162023695164906	1	1	0.892870474057484	0.0760493455694298	1	0.0236913568686207	0.126806585396506	0.400572309046885	1	0.0601843592030925	0.208280790248003	1	1	0.0518974358974359	0.723086694188631	0.0394127039763212	1	0.212098189725184	0.947324293676261	0.099332548095799	1	0.0497835497835498	1	1	0.787792943600309	0.0430326997491177	0.175592828224407	0.378289473684211	0.0274061636787088	1	0.170550489699426	0.179505426080769	0.0182470564901462	1	0.0375816993464052	0.180988184747583	0.119339622641509	0.379907993099482	0.0567351982923267	0.0454545454545455	0.0245297653674617	0.189300411522634	1	1	0.0311173974540311	1	0.249932644813651	0.144994246260069	1	0.0678238723946116	0.230370108716983	1	0.364793279628875	0.50791622941096	0.604643222942984
RHO GTPase Effectors Homo sapiens R-HSA-195258	1	0.343883495145631	1	1	1	1	1	1	1	1	0.861901007939636	1	1	0.0218976522773991	0.0882185792349727	0.178558813140233	0.101344571543247	0.508053834650716	1	1	0.0904136513892611	0.40460297594215	1	0.668729447871974	0.125933300149328	1	1	1	0.0260288065843621	0.365150569511624	0.0110979514848445	1	1	0.617059488703133	1	0.165542060278902	0.678819444444444	1	0.661918604651163	1	1	0.0754942185751585	0.0871662360034453	1	0.682483631969877	0.14522732169791	0.51098872370462	1	0.97932356041008	1	0.408393866020985	1	0.494213238208482	1	0.0236913568686207	0.161919281071973	0.0840538742933156	1	0.0434651891938324	0.383662408052652	1	1	0.121143717080512	1	0.118404118404118	1	0.212098189725184	1	0.0617167251105352	1	0.0497835497835498	0.760538361686138	1	1	0.0430326997491177	0.696096932926507	0.0528404344193818	0.0274061636787088	1	0.500866040434386	0.297815820543093	0.0182470564901462	1	0.0375816993464052	0.430946291560102	0.738089136819696	1	0.0691496645214296	0.0305279034690799	0.0245297653674617	0.597503373819163	1	1	0.0321086363347928	1	0.0327380952380952	0.571914893617021	1	0.0678238723946116	0.243471046955367	1	0.758030803472703	0.112469437652812	1
Signaling by Rho GTPases Homo sapiens R-HSA-194315	1	0.790241576866487	1	1	1	1	1	1	1	1	1	1	1	0.0218976522773991	0.164389619457698	1	0.845562887816409	0.396862745098039	1	1	0.157177902383076	0.915829358232687	1	0.704366007472991	0.0935391440983455	1	1	1	0.0261363636363636	0.901358272099755	0.0110979514848445	1	0.730360153256705	1	1	0.163542340012928	0.678819444444444	0.0606278456745746	0.779794520547945	1	1	0.0754942185751585	0.0871662360034453	1	0.84502	0.181801834202482	1	1	1	1	0.287406686140863	1	1	0.992371082082839	0.0236913568686207	0.22848731884058	0.0852588969472086	0.951297044856952	0.0716680043435154	0.935788479697828	1	1	0.122875182127246	1	0.0856200118446657	1	0.564036374303315	1	0.212395881156949	1	0.0497835497835498	0.540598290598291	1	1	0.215686274509804	0.995889284735544	0.672193953195981	0.0274061636787088	1	1	0.401113098787517	0.0182470564901462	0.171302578018996	0.0375816993464052	1	0.46062089964529	1	0.140277777777778	0.0305279034690799	0.0245297653674617	1	1	1	0.0363636363636364	1	0.0261891206459293	1	1	0.129081632653061	0.227390180878553	1	1	0.0395931142410016	0.458956916099773
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	1	0.997578859988932	1	1	0.726438492063492	1	1	1	1	1	1	1	1	0.684859718369959	1	0.945574347880123	1	1	1	0.366780573677125	0.88270632837562	0.966630591630592	1	1	1	1	1	1	0.20074054482941	1	0.523828074983586	1	0.600355942258256	1	1	1	1	0.127924615031027	1	1	1	1	1	1	1	0.943785593591589	1	1	0.953395092567481	1	1	1	1	1	1	1	0.620761977713337	0.445568073842813	1	1	1	1	1	1	1	0.813990973565442	1	1	0.886772706179714	1	0.751625022362693	1	1	1	1	1	1	1	1	1	1	0.806996475655919	0.736159858262595	1	1	1	1	1	1	1	1	1	1	0.815278838808251	1	0.551985241036336	1	1	0.529769665362886	0.983665074309979	1	1	0.818175529615218	0.599796793858659
Signaling by PTK6 Homo sapiens R-HSA-8848021	1	1	1	1	0.907429840500707	1	1	1	1	1	1	1	1	0.458575300038715	1	0.723376263675391	1	1	1	0.751607856770381	0.535404106038333	1	1	1	0.672348975887996	0.780745771652764	0.998218149420898	1	0.412982561144816	1	0.195468390164178	1	1	1	1	1	1	0.0606278456745746	1	1	1	0.262600051897243	0.989321702511656	1	0.950816993464052	0.389186351706037	1	1	0.657142857142857	1	0.988433500329679	0.960044642857143	0.475764705882353	1	1	1	0.105521344327314	0.907340862422998	1	1	1	0.698623635500712	0.295284780578898	1	1	0.754559437486267	1	1	1	1	0.75018048679868	1	1	1	1	1	0.777978702029335	0.486565349544073	0.579914396074747	1	1	1	0.559071381361533	1	1	1	1	1	1	0.808704204573396	1	1	1	1	1	0.104138602005688	1	1	0.269866666666667	0.880806229958772	1	0.632675743262017	0.643513401081595	1
ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	1	0.779971160061658	1	1	1	1	1	1	1	1	0.721195402298851	1	0.731036479444123	0.747231110017229	1	0.75139353400223	1	1	1	0.996207363030244	0.921711750393588	0.883369138385356	1	0.555594688102095	0.718731769181991	0.758106517318874	0.772485194121518	0.985101460770705	0.950617283950617	1	0.409863493918309	1	0.254446189054114	1	0.848003497522588	0.71875	1	0.507072513085231	1	1	1	0.291617933723197	0.815271963517615	1	0.676652443942015	0.805217999927595	1	1	1	1	1	0.395736360769473	0.234685951520021	1	1	1	0.810453109654129	0.984489301498074	1	1	1	0.698623635500712	0.507086614173228	1	1	1	1	1	0.871329664477188	1	1	1	1	1	0.780985619424431	1	0.074441869873846	0.405041697012644	0.968128444763959	1	1	0.710598099175927	0.596899045146936	1	1	1	1	1	0.931599309153713	1	1	1	1	1	1	0.617452727236651	0.543829000102764	1	0.547649553944468	1	1	0.947692307692308	0.502649006622517	0.638001516987303
PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	1	0.87558962264151	1	1	1	1	1	1	1	1	0.69077893778824	1	0.620520172025394	0.811324438659291	1	0.747430937184258	1	1	1	1	0.929907300447745	0.942839672251437	1	0.521655205694294	0.68995692077168	0.758106517318874	0.82962962962963	1	1	1	0.406373587808927	1	0.322937135755194	1	0.968652787748265	0.876018099547511	1	0.449131141392674	1	1	1	0.291617933723197	0.818224371976907	1	0.606036410092622	0.736788166569877	1	1	1	1	0.969731769338036	0.511111111111111	0.280556673280515	1	0.985031752626269	1	0.904705172194688	0.956274746083663	1	1	1	0.784815525698443	0.424427242161232	1	0.995727199316352	1	1	0.823874483668298	0.871329664477188	1	1	1	1	1	0.638124707473087	1	0.0528404344193818	0.41476472245703	0.967064317886489	1	1	0.759276845959615	0.496439768319252	1	1	1	1	1	0.931599309153713	0.970299823633157	1	1	1	1	1	0.566476735650879	0.584993641373463	1	0.547649553944468	0.981780475081746	1	1	0.47362646636847	0.629272959183673
GRB2 events in ERBB2 signaling Homo sapiens R-HSA-1963640	1	0.779971160061658	1	1	1	1	1	1	1	1	0.614270050125313	1	0.695277100034855	0.745335515548281	0.906403377677602	0.685395848304476	1	1	1	1	0.909268769870384	0.905582557347263	1	0.547630555847431	0.700242914979757	0.690196078431373	0.842857142857143	1	0.938942775691837	1	0.408256572312244	1	0.402014211380294	1	0.961222382820566	0.743460008837826	1	0.410088730524698	1	1	1	0.360902255639098	0.862282690854119	0.998811369509044	0.638470007546049	0.80463734281318	1	1	1	1	1	0.577045497097922	0.326196843788314	1	0.942667226088035	1	0.870528375733855	0.956274746083663	1	1	1	0.687126561651276	0.337164750957854	1	1	1	1	0.834218289085546	0.863976119402985	1	1	1	1	1	0.408229124647035	1	0.074441869873846	0.341818181818182	0.897081309588055	1	1	0.72929467631575	0.54598966884235	1	1	1	1	1	0.901838641615593	1	1	1	1	1	1	0.541253654710119	0.521404109589041	1	0.536274692599825	1	1	1	0.47362646636847	0.708216526361884
SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	1	0.779971160061658	1	1	1	1	1	1	1	1	0.530060120240481	1	0.720111294670029	0.735567828350155	0.931656451484518	0.705238690945034	1	1	1	1	0.926547950600613	0.937506036897518	1	0.555099267025873	0.674880914576056	0.702945145669604	0.921033267495449	1	0.960291671893399	1	0.432729907756184	1	0.375032224800206	1	0.968652787748265	0.80008547008547	1	0.365424626442217	1	1	1	0.344065040650406	0.780412569886254	1	0.59839942975635	0.77624100239936	1	1	1	1	1	0.55993318718029	0.318150561195352	1	0.985031752626269	1	0.875173130193906	0.963625521765057	1	1	1	0.698623635500712	0.295284780578898	1	0.972152823434875	1	1	0.872165977791071	0.87677304964539	1	1	1	1	1	0.447186240956548	1	0.0736294517807123	0.401461942666875	0.921252660383095	1	1	0.760247083047358	0.596899045146936	1	1	1	1	1	0.931599309153713	1	1	1	1	1	1	0.583478674488663	0.543829000102764	1	0.518746338605741	1	1	1	0.467510951812027	0.71985773562537
Signaling by ERBB2 Homo sapiens R-HSA-1227986	1	1	1	1	1	1	1	1	1	1	1	1	0.992531446540881	0.965622147855187	0.862965420629654	1	1	1	0.930507162214479	1	0.967286405821231	1	1	0.758734442944969	0.872740038616816	0.8210177018141	1	1	0.546923789589267	1	0.711022362740476	1	1	1	0.975691031797291	1	1	0.45617092886979	1	1	1	0.620928157072735	1	1	0.973076923076923	0.884918129130274	1	1	1	1	1	0.854274035898347	0.331529758976881	1	1	1	0.559842248499132	1	1	1	1	0.698623635500712	0.576856335754641	1	1	1	1	1	0.968801004394225	1	1	1	1	1	1	1	0.659729397293973	0.599104599104599	0.968128444763959	1	1	0.961828923709222	0.796471081101062	1	1	1	1	1	0.84069755460915	1	1	1	1	1	1	0.616543845284049	1	1	0.450201496833621	0.654799698360534	1	1	0.643513401081595	1
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants Homo sapiens R-HSA-1236382	1	1	1	1	0.826417299824664	1	1	1	1	1	1	1	0.984457323498419	0.866056302072455	0.810230065207716	1	0.745530785167541	1	0.854097056483691	0.74769414101291	0.891107697559311	0.697411063512759	1	1	1	1	1	1	0.589205586335284	1	0.569015759738329	1	1	1	1	1	1	0.718681219056445	1	1	1	1	1	1	1	0.736788166569877	1	1	1	1	0.98749884930498	1	1	1	1	1	0.490761077158136	1	1	1	1	1	1	1	0.509285714285714	1	1	1	1	1	1	1	1	1	1	1	1	0.853462064152151	0.579914396074747	1	1	1	0.296818749540813	1	1	1	0.851106565457413	1	1	1	1	1	1	1	1	0.617696988193106	1	1	0.521442726912406	0.253607601545369	1	1	0.643513401081595	1
Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	1	1	1	1	0.826417299824664	1	1	1	1	1	1	1	0.984457323498419	0.866056302072455	0.810230065207716	1	0.745530785167541	1	0.854097056483691	0.74769414101291	0.891107697559311	0.697411063512759	1	1	1	1	1	1	0.589205586335284	1	0.569015759738329	1	1	1	1	1	1	0.718681219056445	1	1	1	1	1	1	1	0.736788166569877	1	1	1	1	0.98749884930498	1	1	1	1	1	0.490761077158136	1	1	1	1	1	1	1	0.509285714285714	1	1	1	1	1	1	1	1	1	1	1	1	0.853462064152151	0.579914396074747	1	1	1	0.296818749540813	1	1	1	0.851106565457413	1	1	1	1	1	1	1	1	0.617696988193106	1	1	0.521442726912406	0.253607601545369	1	1	0.643513401081595	1
Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	1	1	1	1	0.826417299824664	1	1	1	1	1	1	1	0.984457323498419	0.866056302072455	0.810230065207716	1	0.745530785167541	1	0.854097056483691	0.74769414101291	0.891107697559311	0.697411063512759	1	1	1	1	1	1	0.589205586335284	1	0.569015759738329	1	1	1	1	1	1	0.718681219056445	1	1	1	1	1	1	1	0.736788166569877	1	1	1	1	0.98749884930498	1	1	1	1	1	0.490761077158136	1	1	1	1	1	1	1	0.509285714285714	1	1	1	1	1	1	1	1	1	1	1	1	0.853462064152151	0.579914396074747	1	1	1	0.296818749540813	1	1	1	0.851106565457413	1	1	1	1	1	1	1	1	0.617696988193106	1	1	0.521442726912406	0.253607601545369	1	1	0.643513401081595	1
Signaling by EGFRvIII in Cancer Homo sapiens R-HSA-5637812	1	1	1	1	0.867165460566663	1	1	1	1	1	1	1	0.640742481203008	1	1	1	1	1	0.821819374948733	0.718072200910065	0.955239398084815	0.909304949232354	1	1	0.846949967511371	1	1	1	0.790912269396094	1	0.488071701594833	1	1	1	1	1	1	0.71414289914731	1	1	1	1	1	1	1	0.619138908858535	1	1	1	1	1	0.9246812934289	1	1	1	1	0.546462855660296	1	1	0.778050057099353	1	1	0.928912071535022	1	0.542204471287322	1	1	1	1	1	0.974687088972803	1	1	1	1	1	1	0.792085407470023	0.600313394931648	1	1	0.979781483611271	0.297182220991415	1	1	1	1	1	1	1	1	1	1	1	1	0.72139033691355	1	1	0.559715559568824	0.433901918976546	1	1	0.702564102564103	1
Constitutive Signaling by EGFRvIII Homo sapiens R-HSA-5637810	1	1	1	1	0.867165460566663	1	1	1	1	1	1	1	0.640742481203008	1	1	1	1	1	0.821819374948733	0.718072200910065	0.955239398084815	0.909304949232354	1	1	0.846949967511371	1	1	1	0.790912269396094	1	0.488071701594833	1	1	1	1	1	1	0.71414289914731	1	1	1	1	1	1	1	0.619138908858535	1	1	1	1	1	0.9246812934289	1	1	1	1	0.546462855660296	1	1	0.778050057099353	1	1	0.928912071535022	1	0.542204471287322	1	1	1	1	1	0.974687088972803	1	1	1	1	1	1	0.792085407470023	0.600313394931648	1	1	0.979781483611271	0.297182220991415	1	1	1	1	1	1	1	1	1	1	1	1	0.72139033691355	1	1	0.559715559568824	0.433901918976546	1	1	0.702564102564103	1
Tie2 Signaling Homo sapiens R-HSA-210993	1	1	1	1	1	1	1	1	0.970714900947459	1	1	1	0.825947029650733	0.354300786534422	0.526824174389766	0.329673913043478	0.439998659562347	1	1	0.480271186440678	0.76681303995036	0.227177491768931	1	1	0.900425531914894	1	1	1	0.0765553134834181	1	0.0614100027913638	1	1	1	0.961222382820566	0.71875	1	0.199836102801062	1	0.401624080349238	1	0.983175499605037	1	1	0.898333333333333	0.195892268940128	1	1	1	0.834379021879022	1	0.997014044407409	0.929748808856502	1	1	0.178142655367232	0.197865229435144	0.116158711903393	1	1	1	1	0.958395924498726	1	0.18346627991298	1	1	1	1	1	0.405159486962978	1	1	1	1	1	1	1	0.278675601103666	1	0.422658035034273	0.15077395722557	0.364846315012081	1	0.81192277992278	0.577901726427623	1	0.356407016585277	0.811752168927293	0.590057016072857	1	0.181793637222697	1	1	1	1	0.709706277024005	1	1	0.283667416316287	1	1	0.662420242024202	0.528756613756614
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	0.835883071177189	1	1	1	1	1	1	1	1	1	1	1	1	1	0.46742159638222	0.617622180451128	0.519710448281877	1	0.220389274533823	0.0843361445381513	0.0147075921404488	0.340539713755053	1	0.984086933594913	0.582007394221553	1	0.958992744963121	1	0.0268292682926829	0.239118151652438	0.148553487328998	1	0.0494261294261294	1	1	1	1	0.693565850399687	1	0.551070694419865	1	1	1	0.239414069153466	1	1	0.145859382514187	1	1	0.530920060331825	0.185191441441441	0.721479933624239	0.613672839506173	1	0.410983724344756	1	1	1	1	1	1	1	1	1	0.509285714285714	1	1	1	1	1	0.238688252386882	0.843090717299578	1	1	1	0.145235361653272	0.826774093585374	0.173621304256658	1	1	0.177484608619173	1	0.110774461551117	1	0.226464	0.683128647330372	0.138565891472868	0.913613749434645	1	1	1	0.351304347826087	1	0.52390813253012	1	0.269768224928447	1	1	0.737402611961213	1	1	1	1	0.374223934917576
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	1	1	1	1	0.591421460986678	1	1	1	1	1	1	1	1	0.206892523364486	0.553374857993497	0.463580214619615	1	1	0.889592123769339	0.0243210766642634	0.0147075921404488	0.106411503377934	1	0.173347036656389	0.63748031496063	1	1	0.59018315018315	0.0260288065843621	0.117093489663684	0.0182440959076979	0.28759291023442	0.0253965067255571	1	1	1	1	0.0606278456745746	1	0.102036700947772	1	1	1	0.248514851485149	1	0.403633097115481	0.24464609800363	1	1	0.461427844904688	0.0769113847089223	0.581030043688493	0.179467455621302	1	1	1	1	0.917386013447261	0.257142857142857	1	1	1	1	1	0.149056430083771	1	1	1	1	1	0.0860134629768138	1	1	0.979555920570205	1	0.141498881431767	1	0.0548727588201272	1	1	0.26031991744066	0.920017334287975	0.0739764154398301	1	0.180988184747583	1	0.138565891472868	1	1	1	1	0.284266816774557	1	1	1	0.0245738429410908	0.269470682587774	1	0.86153581563333	0.889720901150122	1	1	0.598233077822528	0.0632302405498282
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	1	1	1	0.874415164961212	0.594546352208424	1	1	1	1	1	1	1	1	0.767379449950217	1	1	1	1	0.214452214452214	0.0411214953271028	0.0147075921404488	0.697411063512759	1	0.245339089089089	0.710294902433931	1	1	1	0.0619057606263982	0.977672820953199	0.811130841411194	0.47035203520352	0.0599046970728387	1	1	1	1	0.0606278456745746	1	0.936668849596158	1	1	1	0.717728758169935	1	1	0.902678571428571	1	1	1	0.600557830395822	1	0.595780623870511	1	1	1	1	0.915768360702282	1	1	1	1	1	1	0.879288272674754	1	1	1	1	1	0.826797385620915	1	1	0.962987268670429	1	0.177606177606178	0.66151376146789	1	1	0.989445076475793	1	0.94084191241814	0.647730431925595	1	0.337810745789896	1	0.138565891472868	1	1	1	1	1	1	1	1	0.862413273001508	0.575342465753425	1	1	1	1	1	1	0.315500685871056
Diseases associated with the TLR signaling cascade Homo sapiens R-HSA-5602358	0.862559663217812	0.777011117708483	1	0.742926779133448	0.132337526205451	1	1	1	1	1	1	1	1	0.0274522569444444	0.803415022560382	0.22733405288721	1	1	0.407811982787157	0.451858127447164	0.0296739385409336	0.389230769230769	1	0.222953528399312	0.703783182323955	1	0.474420121478945	0.413091889357712	0.0791732187981631	0.0615122781424751	0.0297236173524833	0.352154583960514	0.0742915871384525	1	1	0.616616616616617	1	0.0606278456745746	1	0.1026369168357	1	1	0.989321702511656	1	0.473025861407413	0.195892268940128	0.0742181764792248	1	0.43528218992903	0.482019528459157	0.0361247947454844	0.917136896822954	0.109593495934959	0.847149920213462	1	0.241676646706587	1	0.131771213860766	0.136264835439629	0.208280790248003	1	1	1	1	0.265707762557078	0.383855275159623	1	1	0.510982075233527	1	0.0684593269068155	1	1	0.559336754836163	1	1	1	0.129680109969479	0.914748844662223	0.38751345532831	1	0.415860428231562	0.0818255468539022	1	0.180988184747583	1	0.138565891472868	1	0.84069755460915	1	1	0.619631901840491	1	0.325029441072561	1	0.0306221253933672	0.571914893617021	1	0.628513286731768	1	1	1	0.0490595307349234	0.034421768707483
Diseases of Immune System Homo sapiens R-HSA-5260271	0.862559663217812	0.777011117708483	1	0.742926779133448	0.132337526205451	1	1	1	1	1	1	1	1	0.0274522569444444	0.803415022560382	0.22733405288721	1	1	0.407811982787157	0.451858127447164	0.0296739385409336	0.389230769230769	1	0.222953528399312	0.703783182323955	1	0.474420121478945	0.413091889357712	0.0791732187981631	0.0615122781424751	0.0297236173524833	0.352154583960514	0.0742915871384525	1	1	0.616616616616617	1	0.0606278456745746	1	0.1026369168357	1	1	0.989321702511656	1	0.473025861407413	0.195892268940128	0.0742181764792248	1	0.43528218992903	0.482019528459157	0.0361247947454844	0.917136896822954	0.109593495934959	0.847149920213462	1	0.241676646706587	1	0.131771213860766	0.136264835439629	0.208280790248003	1	1	1	1	0.265707762557078	0.383855275159623	1	1	0.510982075233527	1	0.0684593269068155	1	1	0.559336754836163	1	1	1	0.129680109969479	0.914748844662223	0.38751345532831	1	0.415860428231562	0.0818255468539022	1	0.180988184747583	1	0.138565891472868	1	0.84069755460915	1	1	0.619631901840491	1	0.325029441072561	1	0.0306221253933672	0.571914893617021	1	0.628513286731768	1	1	1	0.0490595307349234	0.034421768707483
Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949	1	1	1	1	0.416999974195546	1	1	1	1	1	1	1	0.335367781923977	0.0286783042394015	0.11238082509133	0.875345048295124	0.981719279472089	1	1	0.294700058241118	0.023626643008895	0.382953950049485	1	0.301369863013699	1	1	0.752699712846585	1	0.10639880952381	0.117235165400953	0.147496679034401	0.939309056956116	0.0253965067255571	1	1	1	1	0.126443551985721	1	0.90961749725357	1	1	1	1	1	0.556902060152033	0.584455916754053	1	1	1	0.654598816385244	1	1	1	1	0.49024212486841	1	1	0.521481481481481	1	1	1	1	1	0.246645629698043	1	1	1	0.989178094971546	1	0.878472222222222	1	1	1	1	0.606908683831761	1	0.490441176470588	1	1	1	0.535724273861684	0.0987446716984084	1	0.604196278588965	1	0.229508196721311	1	0.921210036088921	1	1	0.893805309734513	1	1	1	0.0555287300820859	0.403361344537815	1	1	0.984658094681473	1	1	0.290021207084313	0.503649635036496
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	0.327583815028902	1	1	0.358767960294455	0.498765432098765	1	1	1	1	1	1	1	0.500396353547364	0.121605383321317	0.421261790629349	0.267956533262656	1	1	1	0.0411214953271028	0.0357344632768362	0.355443162460706	1	0.151088142405972	1	1	0.733183673469388	0.47952380952381	0.0260288065843621	0.211750920656177	0.0297236173524833	0.253720050441362	0.0398362462604314	0.94277637383818	0.848003497522588	1	1	0.0606278456745746	1	0.181123970886529	1	0.525373134328358	1	0.917575826812132	1	0.14522732169791	0.206630150425114	1	0.380451127819549	0.341349206349206	0.249207375257795	0.621595289532766	0.666671551244102	1	1	0.241676646706587	1	0.704051969625059	0.105866599715457	0.337304288631722	1	1	1	1	0.298711471873758	0.973168283706926	1	1	0.776923076923077	1	0.0598887442300864	0.767475600105513	1	0.287608942781357	1	0.596282607531201	1	0.153308445598658	1	1	0.776801180470905	0.824936737980216	0.0818255468539022	1	0.58319446224843	0.838691037377209	0.138565891472868	1	0.463833333333333	0.739383109834505	1	0.181793637222697	1	1	1	0.0306221253933672	0.486401123004036	1	1	0.382235759975632	1	1	0.0395931142410016	0.08416500332668
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	0.317909675511863	1	1	0.331730769230769	0.651341510929586	1	1	1	1	1	1	1	0.55852534562212	0.105229637428269	0.297870473059769	0.400118366398466	1	1	1	0.101588940515115	0.0415426612754254	0.28490990990991	1	0.051185217655191	1	0.925352825598293	0.787601725659378	0.581037990828753	0.0268292682926829	0.226053406437202	0.0398059525370395	0.256012215294567	0.0494261294261294	0.788241206030151	0.961222382820566	1	1	0.0606278456745746	1	0.228614457831325	1	0.589189410034319	1	0.980611946838031	1	0.191025035427492	0.364718614718615	1	0.399142587670411	0.461427844904688	0.185227365167168	0.658007963010532	0.824427480916031	1	0.961070209681654	0.32226667563206	1	0.752168174962293	0.124187016811879	0.417941920713339	0.913082706766917	1	1	1	0.355472906658402	0.933778891673628	1	1	0.786458814828511	1	0.0778820994305064	0.791929074823812	1	0.320582877959927	1	0.306504126599531	1	0.219702409779396	1	1	0.73927150931547	0.590736842105263	0.0818255468539022	1	0.681343367404246	0.90808870657608	0.138565891472868	1	0.427075351213282	0.759881138767294	1	0.232856860549371	1	1	1	0.0355624275222265	0.571914893617021	1	1	0.451992670636738	1	1	0.0598639455782313	0.102686385429086
TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	0.420710506424792	1	1	0.382422802850356	0.897538434195326	1	1	1	1	1	1	1	0.3533527696793	0.0660919540229885	0.138662391204764	0.4286882515068	0.953783614759225	1	0.864077488708895	0.0411214953271028	0.0182579201847442	0.193684210526316	1	0.119068162208801	1	1	0.630050677989317	0.709440418679549	0.0268292682926829	0.205240967070502	0.0355949491751961	0.352154583960514	0.0742915871384525	0.911204410946431	1	1	1	0.0606278456745746	1	0.181123970886529	1	0.824500322372663	1	0.91779094691716	1	0.255671041650861	0.644196071546999	1	0.673530084648822	0.137927274709699	0.240059303187546	0.866894350820223	0.665679012345679	1	0.850320284054462	0.3223533763788	1	0.892656066005478	0.249134266629466	1	1	1	1	1	0.433426294820717	1	1	1	0.772905891897373	1	0.110682744100839	0.8635968141356	1	0.559336754836163	1	0.243386243386243	1	0.199777466709738	1	1	0.188915933345815	0.520804023459039	0.0905667144906743	1	0.578027202696196	1	0.138565891472868	1	0.66866564705251	0.835385827889274	1	0.181793637222697	1	1	1	0.0472367438386856	0.521404109589041	1	1	0.368295560073288	1	1	0.164244694132335	0.177564627441806
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	0.342222222222222	1	1	0.382422802850356	0.657006034435033	1	1	1	1	1	1	1	0.295341956790973	0.0218976522773991	0.0816660191660192	0.498089239823704	1	1	0.947849002849003	0.0411214953271028	0.0239773494603912	0.0933536276002029	1	0.132372526636225	1	1	0.685518275106653	0.444546318935072	0.0260288065843621	0.316384823078016	0.0297236173524833	0.253720050441362	0.0494261294261294	1	1	1	1	0.0606278456745746	1	0.401624080349238	1	0.661870503597122	1	0.892214566295318	1	0.241310379807262	0.467622571692877	1	0.670667501196569	0.461427844904688	0.297776345472124	1	0.627416045242981	1	1	0.313332413222	0.962255443926357	0.853998864669385	0.269626998223801	0.509693866141908	1	0.915260902048681	1	1	0.337115839243499	0.87263099219621	1	1	0.82183908045977	1	0.0863039399624766	1	1	0.307231920199501	1	0.213986390373304	0.998460591133005	0.158635608364423	0.898214243365665	1	0.24472471501334	0.233311583800948	0.0847742152089978	1	0.590600628961435	1	0.138565891472868	1	0.80909681611436	0.795440362116771	1	0.181793637222697	1	1	1	0.0306221253933672	0.375019930906192	1	1	0.163978255057482	1	1	0.0395931142410016	0.167994687915007
