pathway	pval
Toll Like Receptor 3 (TLR3) Cascade Homo sapiens R-HSA-168164	0.309306852366051
TRIF-mediated TLR3/TLR4 signaling Homo sapiens R-HSA-937061	0.309306852366051
Activated TLR4 signalling Homo sapiens R-HSA-166054	0.188252770752293
Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	0.166363755747463
Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	0.201620137176186
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	0.155025200119263
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	0.155025200119263
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	0.155025200119263
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	0.155025200119263
Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	0.553346858334791
MyD88 dependent cascade initiated on endosome Homo sapiens R-HSA-975155	0.474269996231403
Toll Like Receptor 7/8 (TLR7/8) Cascade Homo sapiens R-HSA-168181	0.474269996231403
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	0.437731101012365
Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	0.391046724493504
Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	0.391046724493504
MyD88 cascade initiated on plasma membrane Homo sapiens R-HSA-975871	0.391046724493504
TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	0.371185564867953
MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294	0.301056728550826
MAPK targets/ Nuclear events mediated by MAP kinases Homo sapiens R-HSA-450282	0.539860930480962
Nuclear Events (kinase and transcription factor activation) Homo sapiens R-HSA-198725	0.576346401491824
ERK/MAPK targets Homo sapiens R-HSA-198753	0.516724185124656
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon Homo sapiens R-HSA-936964	0.247204216516837
IKK complex recruitment mediated by RIP1 Homo sapiens R-HSA-937041	0.10327893357133
Caspase activation via extrinsic apoptotic signalig pathway Homo sapiens R-HSA-5357769	0.17090642804795
Ligand-dependent caspase activation Homo sapiens R-HSA-140534	0.0684887941499
Regulated Necrosis Homo sapiens R-HSA-5218859	0.361030879747821
RIPK1-mediated regulated necrosis Homo sapiens R-HSA-5213460	0.361030879747821
TNFR1-induced NFkappaB signaling pathway Homo sapiens R-HSA-5357956	0.355117173232573
Regulation of TNFR1 signaling Homo sapiens R-HSA-5357905	0.28100559375303
TNF signaling Homo sapiens R-HSA-75893	0.306182951333102
Death Receptor Signalling Homo sapiens R-HSA-73887	0.379235822036001
Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	0.916050076789779
Assembly of the primary cilium Homo sapiens R-HSA-5617833	0.64683162080937
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	0.880138304876305
Centrosome maturation Homo sapiens R-HSA-380287	0.407097232731235
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	0.407097232731235
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	0.40451871000418
Loss of proteins required for interphase microtubule organization from the centrosome Homo sapiens R-HSA-380284	0.40451871000418
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	0.533557884091494
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	0.869541152813886
G2/M Transition Homo sapiens R-HSA-69275	0.424761568318016
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	0.476334817333509
Polo-like kinase mediated events Homo sapiens R-HSA-156711	0.446925622413962
Cyclin A/B1 associated events during G2/M transition Homo sapiens R-HSA-69273	0.56979773385098
WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	0.0726867345601674
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	0.573597635644055
Regulation of FZD by ubiquitination Homo sapiens R-HSA-4641263	0.593768825715692
Adherens junctions interactions Homo sapiens R-HSA-418990	0.822283094129702
Cell-cell junction organization Homo sapiens R-HSA-421270	0.315703284264608
Cell junction organization Homo sapiens R-HSA-446728	0.678077118566419
Cell-Cell communication Homo sapiens R-HSA-1500931	0.495190261152904
Tight junction interactions Homo sapiens R-HSA-420029	0.819605925610246
Cell-extracellular matrix interactions Homo sapiens R-HSA-446353	0.418225531431025
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	0.0476121358493723
Basigin interactions Homo sapiens R-HSA-210991	0.470761066043427
Nephrin interactions Homo sapiens R-HSA-373753	0.313325094919582
Netrin-1 signaling Homo sapiens R-HSA-373752	0.136061080202765
Regulation of KIT signaling Homo sapiens R-HSA-1433559	0.213258601807539
CD209 (DC-SIGN) signaling Homo sapiens R-HSA-5621575	0.599373760845962
Rap1 signalling Homo sapiens R-HSA-392517	0.0793865596660735
Hemostasis Homo sapiens R-HSA-109582	0.0861347139765082
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	0.0330909919268505
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	0.9955308045225
Platelet degranulation Homo sapiens R-HSA-114608	0.987489522971521
MAP2K and MAPK activation Homo sapiens R-HSA-5674135	0.664379343577013
GRB2:SOS provides linkage to MAPK signaling for Integrins Homo sapiens R-HSA-354194	0.338496739509758
p130Cas linkage to MAPK signaling for integrins Homo sapiens R-HSA-372708	0.286224299413162
Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192	0.796758955971054
Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009	0.687424051473582
Other semaphorin interactions Homo sapiens R-HSA-416700	0.0336298880550769
Semaphorin interactions Homo sapiens R-HSA-373755	0.04821273505407
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956	0.0437954800337416
Sema3A PAK dependent Axon repulsion Homo sapiens R-HSA-399954	0.122952642346883
Ephrin signaling Homo sapiens R-HSA-3928664	0.615042619235156
EPHB-mediated forward signaling Homo sapiens R-HSA-3928662	0.997622029854338
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	0.865474893055414
EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	0.686106423859372
EPHA-mediated growth cone collapse Homo sapiens R-HSA-3928663	0.995097460558019
RHO GTPases activate PAKs Homo sapiens R-HSA-5627123	0.793234750945664
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	0.767809875997657
RHO GTPases Activate ROCKs Homo sapiens R-HSA-5627117	0.865042667499056
Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	0.604009788772496
Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	0.427384769575314
Signaling by Robo receptor Homo sapiens R-HSA-376176	0.00940482362522423
Myogenesis Homo sapiens R-HSA-525793	0.63009712895202
CDO in myogenesis Homo sapiens R-HSA-375170	0.63009712895202
RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	0.085863142296382
Regulation of actin dynamics for phagocytic cup formation Homo sapiens R-HSA-2029482	0.55207699054489
Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480	0.40836197457067
Role of phospholipids in phagocytosis Homo sapiens R-HSA-2029485	0.83119299483993
FCGR activation Homo sapiens R-HSA-2029481	0.811108671388557
Classical antibody-mediated complement activation Homo sapiens R-HSA-173623	0.891978004425545
Creation of C4 and C2 activators Homo sapiens R-HSA-166786	0.372838787292676
Initial triggering of complement Homo sapiens R-HSA-166663	0.502105335097968
Complement cascade Homo sapiens R-HSA-166658	0.420853796880355
Binding and Uptake of Ligands by Scavenger Receptors Homo sapiens R-HSA-2173782	0.809243432479419
Scavenging of heme from plasma Homo sapiens R-HSA-2168880	0.87190212460728
FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809	0.943829099837262
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	0.00943411754204069
CD22 mediated BCR regulation Homo sapiens R-HSA-5690714	0.982213972842383
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers Homo sapiens R-HSA-983695	0.86308013921468
Regulation of Complement cascade Homo sapiens R-HSA-977606	0.234878510323731
Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	0.32855581479638
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) Homo sapiens R-HSA-381426	0.864184920779232
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) Homo sapiens R-HSA-381771	0.411508879051514
Incretin synthesis, secretion, and inactivation Homo sapiens R-HSA-400508	0.226535146168439
Synthesis, secretion, and deacylation of Ghrelin Homo sapiens R-HSA-422085	0.509070651744346
Peptide hormone metabolism Homo sapiens R-HSA-2980736	0.21128566649302
Insulin processing Homo sapiens R-HSA-264876	0.994456346599292
VxPx cargo-targeting to cilium Homo sapiens R-HSA-5620916	0.179843546325942
Cargo trafficking to the periciliary membrane Homo sapiens R-HSA-5620920	0.734392179432811
BBSome-mediated cargo-targeting to cilium Homo sapiens R-HSA-5620922	0.723595226956083
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding Homo sapiens R-HSA-6814122	0.00997349883132753
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	0.285415602906191
Protein folding Homo sapiens R-HSA-391251	0.268216916691398
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	0.686435038445296
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	0.420315357173192
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	0.838614270201631
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	0.993424092575448
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	0.514048541579275
Regulation of signaling by CBL Homo sapiens R-HSA-912631	0.0393486663497507
GPVI-mediated activation cascade Homo sapiens R-HSA-114604	0.000358843901118081
G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451	0.00110661579503539
G-protein beta:gamma signalling Homo sapiens R-HSA-397795	0.00120081818752492
G alpha (s) signalling events Homo sapiens R-HSA-418555	0.0353801886037403
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	0.144132473432383
Ca2+ pathway Homo sapiens R-HSA-4086398	0.149144797451652
Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	0.166554458963459
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	0.419527381933728
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	0.224026714939141
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	0.0155027013002686
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	0.145651172611512
G-protein activation Homo sapiens R-HSA-202040	0.000603634961466984
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	0.492922120069165
Signal amplification Homo sapiens R-HSA-392518	0.0210927145961756
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	0.103474583310528
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	0.0402417643072891
Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926	0.191464145745381
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	0.0779081538196645
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676	0.0779235459774035
Regulation of insulin secretion Homo sapiens R-HSA-422356	0.237939525263166
Integration of energy metabolism Homo sapiens R-HSA-163685	0.283967372147789
Opioid Signalling Homo sapiens R-HSA-111885	0.0876596456902497
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	0.191213642667337
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	0.168829476737628
Aquaporin-mediated transport Homo sapiens R-HSA-445717	0.948716398521116
G alpha (z) signalling events Homo sapiens R-HSA-418597	0.0687360551970301
GABA receptor activation Homo sapiens R-HSA-977443	0.430613479127991
GABA B receptor activation Homo sapiens R-HSA-977444	0.446663249493594
Activation of GABAB receptors Homo sapiens R-HSA-991365	0.446663249493594
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	0.0350269273395948
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	0.0350269273395948
G protein gated Potassium channels Homo sapiens R-HSA-1296059	0.0350269273395948
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	0.0841929183064417
Potassium Channels Homo sapiens R-HSA-1296071	0.0378019419704758
Voltage gated Potassium channels Homo sapiens R-HSA-1296072	0.759190429446239
Neuronal System Homo sapiens R-HSA-112316	0.0696830907305152
Transmission across Chemical Synapses Homo sapiens R-HSA-112315	0.334287382745976
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	0.224455753801058
Activation of NMDA receptor upon glutamate binding and postsynaptic events Homo sapiens R-HSA-442755	0.362616921928807
Post NMDA receptor activation events Homo sapiens R-HSA-438064	0.898314864983827
CREB phosphorylation through the activation of Ras Homo sapiens R-HSA-442742	0.155226332255904
Ras activation uopn Ca2+ infux through NMDA receptor Homo sapiens R-HSA-442982	0.0715303477276315
CREB phosphorylation through the activation of CaMKII Homo sapiens R-HSA-442729	0.038873544332401
Unblocking of NMDA receptor, glutamate binding and activation Homo sapiens R-HSA-438066	0.296363240992886
SALM protein interactions at the synapse Homo sapiens R-HSA-8849932	0.386772089294473
Phospholipase C-mediated cascade: FGFR1 Homo sapiens R-HSA-5654219	0.147262030860244
Phospholipase C-mediated cascade; FGFR2 Homo sapiens R-HSA-5654221	0.0697538937905047
Phospholipase C-mediated cascade; FGFR3 Homo sapiens R-HSA-5654227	0.159563912285924
Phospholipase C-mediated cascade; FGFR4 Homo sapiens R-HSA-5654228	0.313113148883616
EGFR interacts with phospholipase C-gamma Homo sapiens R-HSA-212718	0.00875730778812702
DAG and IP3 signaling Homo sapiens R-HSA-1489509	0.0884905318086518
PLC-gamma1 signalling Homo sapiens R-HSA-167021	0.499584242473815
CaM pathway Homo sapiens R-HSA-111997	0.0443714251754044
Calmodulin induced events Homo sapiens R-HSA-111933	0.0443714251754044
Ca-dependent events Homo sapiens R-HSA-111996	0.0480584705680521
PLC beta mediated events Homo sapiens R-HSA-112043	0.476275689823345
G-protein mediated events Homo sapiens R-HSA-112040	0.536599848842885
PKA-mediated phosphorylation of CREB Homo sapiens R-HSA-111931	0.0476744060639563
PKA activation Homo sapiens R-HSA-163615	0.0769055180985942
PKA activation in glucagon signalling Homo sapiens R-HSA-164378	0.0840996649011679
The phototransduction cascade Homo sapiens R-HSA-2514856	0.467581402735924
Inactivation, recovery and regulation of the phototransduction cascade Homo sapiens R-HSA-2514859	0.519752995237912
Smooth Muscle Contraction Homo sapiens R-HSA-445355	0.201238136615506
Striated Muscle Contraction Homo sapiens R-HSA-390522	0.925237970697177
Muscle contraction Homo sapiens R-HSA-397014	0.24712333720558
Cardiac conduction Homo sapiens R-HSA-5576891	0.383263310621646
Ion homeostasis Homo sapiens R-HSA-5578775	0.951024309174491
Ion transport by P-type ATPases Homo sapiens R-HSA-936837	0.931802320120215
Platelet calcium homeostasis Homo sapiens R-HSA-418360	0.00945522134312045
Elevation of cytosolic Ca2+ levels Homo sapiens R-HSA-139853	0.316549821418002
Platelet homeostasis Homo sapiens R-HSA-418346	0.00567679712486034
Nitric oxide stimulates guanylate cyclase Homo sapiens R-HSA-392154	0.198271242739689
cGMP effects Homo sapiens R-HSA-418457	0.00174119949085871
Phase 2 - plateau phase Homo sapiens R-HSA-5576893	0.998996183880399
Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	0.126276474434143
Phase 0 - rapid depolarisation Homo sapiens R-HSA-5576892	0.755679529398296
NCAM1 interactions Homo sapiens R-HSA-419037	0.547836737868428
Class C/3 (Metabotropic glutamate/pheromone receptors) Homo sapiens R-HSA-420499	0.0779590302353298
G alpha (i) signalling events Homo sapiens R-HSA-418594	0.0402144474612515
GPCR ligand binding Homo sapiens R-HSA-500792	0.0269031723132634
Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	0.0919652294915099
Peptide ligand-binding receptors Homo sapiens R-HSA-375276	0.0984054733817866
Chemokine receptors bind chemokines Homo sapiens R-HSA-380108	0.281756989841921
G alpha (q) signalling events Homo sapiens R-HSA-416476	0.0133210796254467
Signaling by GPCR Homo sapiens R-HSA-372790	0.0657568230967882
GPCR downstream signaling Homo sapiens R-HSA-388396	0.0691776236116678
Olfactory Signaling Pathway Homo sapiens R-HSA-381753	0.152234365453185
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	0.0069570675968979
Eicosanoid ligand-binding receptors Homo sapiens R-HSA-391903	0.762531845122539
Amine ligand-binding receptors Homo sapiens R-HSA-375280	0.43400261503549
eNOS activation and regulation Homo sapiens R-HSA-203765	0.850776632520741
Metabolism of nitric oxide Homo sapiens R-HSA-202131	0.850776632520741
Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	0.640850062323478
Chylomicron-mediated lipid transport Homo sapiens R-HSA-174800	0.505920790071518
Lipoprotein metabolism Homo sapiens R-HSA-174824	0.715497115957006
HDL-mediated lipid transport Homo sapiens R-HSA-194223	0.098808205664733
Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	0.668943932606566
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis Homo sapiens R-HSA-163560	0.439209901814978
Digestion of dietary lipid Homo sapiens R-HSA-192456	0.179566147336193
Inositol phosphate metabolism Homo sapiens R-HSA-1483249	0.0242220856134817
Synthesis of IP3 and IP4 in the cytosol Homo sapiens R-HSA-1855204	0.888554864752945
Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499	0.272068221385063
PI Metabolism Homo sapiens R-HSA-1483255	0.490130404953515
Synthesis of PIPs at the Golgi membrane Homo sapiens R-HSA-1660514	0.316505055596257
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	0.823140020219139
Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998	0.244490059158571
NRAGE signals death through JNK Homo sapiens R-HSA-193648	0.204808689640203
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	0.140731513138494
Rho GTPase cycle Homo sapiens R-HSA-194840	0.461659818839834
Signaling by Hippo Homo sapiens R-HSA-2028269	0.101255774802802
Apoptotic execution  phase Homo sapiens R-HSA-75153	0.416146239836964
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	0.370692812506392
Mitochondrial protein import Homo sapiens R-HSA-1268020	0.198564639370956
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) Homo sapiens R-HSA-2173791	0.927335621500186
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	0.733911489312753
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	0.669013294550777
Signaling by BMP Homo sapiens R-HSA-201451	0.881231940511157
Signaling by NODAL Homo sapiens R-HSA-1181150	0.604474211673709
Inflammasomes Homo sapiens R-HSA-622312	0.044425926883629
Ligand-gated ion channel transport Homo sapiens R-HSA-975298	0.473921933341785
ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556	0.0884948870923309
Insulin receptor recycling Homo sapiens R-HSA-77387	0.397863775858002
Transferrin endocytosis and recycling Homo sapiens R-HSA-917977	0.278207800350299
Iron uptake and transport Homo sapiens R-HSA-917937	0.341393621768361
Ion channel transport Homo sapiens R-HSA-983712	0.654551571427262
Stimuli-sensing channels Homo sapiens R-HSA-2672351	0.33053804993099
TRP channels Homo sapiens R-HSA-3295583	0.0629562058161758
Effects of PIP2 hydrolysis Homo sapiens R-HSA-114508	0.0570182385507835
Synthesis of PC Homo sapiens R-HSA-1483191	0.134812167450994
Phospholipid metabolism Homo sapiens R-HSA-1483257	0.53301551635364
Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	0.247474498897542
Synthesis of PA Homo sapiens R-HSA-1483166	0.703536419500471
Acyl chain remodelling of PG Homo sapiens R-HSA-1482925	0.803645944806175
Acyl chain remodelling of PC Homo sapiens R-HSA-1482788	0.997750456609379
Acyl chain remodelling of PE Homo sapiens R-HSA-1482839	0.768958962927463
Acyl chain remodelling of PS Homo sapiens R-HSA-1482801	0.777036426564131
Acyl chain remodelling of PI Homo sapiens R-HSA-1482922	0.980961055554572
Mitochondrial Fatty Acid Beta-Oxidation Homo sapiens R-HSA-77289	0.117563497540926
Diseases of metabolism Homo sapiens R-HSA-5668914	0.72991381572673
Defects in vitamin and cofactor metabolism Homo sapiens R-HSA-3296482	0.676997349520434
Cobalamin (Cbl, vitamin B12) transport and metabolism Homo sapiens R-HSA-196741	0.186465119242571
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	0.560356679827064
Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	0.95622023981862
Metabolism of folate and pterines Homo sapiens R-HSA-196757	0.97906679196503
Sulfur amino acid metabolism Homo sapiens R-HSA-1614635	0.672424123028884
Metabolism of steroid hormones Homo sapiens R-HSA-196071	0.506586238903033
Steroid hormones Homo sapiens R-HSA-209943	0.98655674256548
Amine-derived hormones Homo sapiens R-HSA-209776	0.345280108564949
Peroxisomal lipid metabolism Homo sapiens R-HSA-390918	0.328617201769129
Synthesis of very long-chain fatty acyl-CoAs Homo sapiens R-HSA-75876	0.637855603474276
Fatty Acyl-CoA Biosynthesis Homo sapiens R-HSA-75105	0.315675023490589
Triglyceride Biosynthesis Homo sapiens R-HSA-75109	0.717673025268545
Metabolism Homo sapiens R-HSA-1430728	0.135529687056633
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	0.0549569388692027
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	0.935454600106416
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	0.606308433038882
PPARA activates gene expression Homo sapiens R-HSA-1989781	0.5924370116253
Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	0.953754597609959
Mitochondrial biogenesis Homo sapiens R-HSA-1592230	0.523279376898432
Transcriptional activation of mitochondrial biogenesis Homo sapiens R-HSA-2151201	0.898681489843414
Circadian Clock Homo sapiens R-HSA-400253	0.842592689727475
BMAL1:CLOCK,NPAS2 activates circadian gene expression Homo sapiens R-HSA-1368108	0.766812430970586
RORA activates gene expression Homo sapiens R-HSA-1368082	0.161234857807154
YAP1- and WWTR1 (TAZ)-stimulated gene expression Homo sapiens R-HSA-2032785	0.616200629904379
Regulation of cholesterol biosynthesis by SREBP (SREBF) Homo sapiens R-HSA-1655829	0.373860576182009
Activation of gene expression by SREBF (SREBP) Homo sapiens R-HSA-2426168	0.603504818904529
Cholesterol biosynthesis Homo sapiens R-HSA-191273	0.227536050359652
Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280	0.437553097398611
Bile acid and bile salt metabolism Homo sapiens R-HSA-194068	0.467740485128724
Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	0.50745377702005
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol Homo sapiens R-HSA-193368	0.6427085587256
Synthesis of bile acids and bile salts via 27-hydroxycholesterol Homo sapiens R-HSA-193807	0.764067538718088
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	0.25974110896202
Synthesis of Leukotrienes (LT) and Eoxins (EX) Homo sapiens R-HSA-2142691	0.318702057635217
Fatty acids Homo sapiens R-HSA-211935	0.982732706050411
Endogenous sterols Homo sapiens R-HSA-211976	0.861693830521512
Cytochrome P450 - arranged by substrate type Homo sapiens R-HSA-211897	0.371427292870941
Phase 1 - Functionalization of compounds Homo sapiens R-HSA-211945	0.300393595471707
Xenobiotics Homo sapiens R-HSA-211981	0.264195069882893
Aflatoxin activation and detoxification Homo sapiens R-HSA-5423646	0.773463364461051
Glutathione conjugation Homo sapiens R-HSA-156590	0.664820042841603
Phase II conjugation Homo sapiens R-HSA-156580	0.983738856674821
Biological oxidations Homo sapiens R-HSA-211859	0.4520226494729
Glucuronidation Homo sapiens R-HSA-156588	0.0701589418273711
Cytosolic sulfonation of small molecules Homo sapiens R-HSA-156584	0.506388242150866
Synthesis and interconversion of nucleotide di- and triphosphates Homo sapiens R-HSA-499943	0.567599085619793
Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685	0.315223761788715
Metabolism of porphyrins Homo sapiens R-HSA-189445	0.616443483789757
Purine metabolism Homo sapiens R-HSA-73847	0.0897759923190822
Metabolism of nucleotides Homo sapiens R-HSA-15869	0.325932714996516
Pyrimidine metabolism Homo sapiens R-HSA-73848	0.829350809749859
Complex I biogenesis Homo sapiens R-HSA-6799198	0.339040837209593
Respiratory electron transport Homo sapiens R-HSA-611105	0.20555680128978
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200	0.237643600205808
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	0.240571640654723
Glyoxylate metabolism and glycine degradation Homo sapiens R-HSA-389661	0.363851978231798
Pyruvate metabolism Homo sapiens R-HSA-70268	0.828782397066175
Pyruvate metabolism and Citric Acid (TCA) cycle Homo sapiens R-HSA-71406	0.961717162266481
Citric acid cycle (TCA cycle) Homo sapiens R-HSA-71403	0.965604691632191
Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism Homo sapiens R-HSA-6788656	0.284864947574814
Mitochondrial tRNA aminoacylation Homo sapiens R-HSA-379726	0.0315317136742624
tRNA Aminoacylation Homo sapiens R-HSA-379724	0.124050918422598
tRNA modification in the nucleus and cytosol Homo sapiens R-HSA-6782315	0.0816290388722462
Branched-chain amino acid catabolism Homo sapiens R-HSA-70895	0.791311405783234
Phase 4 - resting membrane potential Homo sapiens R-HSA-5576886	0.632944729029209
Mitochondrial translation initiation Homo sapiens R-HSA-5368286	0.760188916814154
Mitochondrial translation termination Homo sapiens R-HSA-5419276	0.833736704629824
Mitochondrial translation Homo sapiens R-HSA-5368287	0.922563905406232
Mitochondrial translation elongation Homo sapiens R-HSA-5389840	0.700569312545861
