pathway	pval
response to ionizing radiation (GO:0010212)	0.967104040367551
positive regulation of calcium-mediated signaling (GO:0050850)	0.467922049570542
positive regulation of defense response (GO:0031349)	0.430663015846798
negative regulation of multicellular organismal process (GO:0051241)	0.723319523037573
endodermal cell differentiation (GO:0035987)	0.433064456619897
positive regulation of blood coagulation (GO:0030194)	0.808328577036822
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	0.0967666122807041
urogenital system development (GO:0001655)	0.616945701472325
negative regulation of protein import into nucleus (GO:0042308)	0.609446124933999
DNA damage checkpoint (GO:0000077)	0.535690815791556
retrograde transport, endosome to Golgi (GO:0042147)	0.533247907337693
regulation of platelet activation (GO:0010543)	0.0699303569918895
protein-DNA complex assembly (GO:0065004)	0.34713709090041
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	0.0964932456560362
regulation of type I interferon production (GO:0032479)	0.220510211421117
microtubule polymerization (GO:0046785)	0.996287507545672
negative regulation of T cell activation (GO:0050868)	0.0335817468659118
membrane fusion (GO:0061025)	0.523000124242397
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	0.775263848461609
negative regulation of axon extension involved in axon guidance (GO:0048843)	0.561677785931659
positive regulation of DNA metabolic process (GO:0051054)	0.751341124060788
phospholipid catabolic process (GO:0009395)	0.0590403241769036
negative regulation of insulin receptor signaling pathway (GO:0046627)	0.13952882052829
regulation of protein homodimerization activity (GO:0043496)	0.324849816265064
regulation of G0 to G1 transition (GO:0070316)	0.461496791146707
coenzyme biosynthetic process (GO:0009108)	0.24807710141675
positive regulation of viral transcription (GO:0050434)	0.804612387416315
nuclear export (GO:0051168)	0.20047021337912
mRNA transcription from RNA polymerase II promoter (GO:0042789)	0.450445943090608
positive regulation of protein localization to membrane (GO:1905477)	0.259745867754014
positive regulation of nucleocytoplasmic transport (GO:0046824)	0.263384492111098
chaperone mediated protein folding requiring cofactor (GO:0051085)	0.598249449644378
detection of chemical stimulus involved in sensory perception (GO:0050907)	0.00382403028366714
phosphatidic acid biosynthetic process (GO:0006654)	0.1541703296668
negative regulation of STAT cascade (GO:1904893)	0.825898150703568
amide transport (GO:0042886)	0.243431034956857
regulation of ERBB signaling pathway (GO:1901184)	0.325258903521775
cofactor transport (GO:0051181)	0.0122083583778752
body fluid secretion (GO:0007589)	0.523575390575666
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	0.691661443113057
regulation of ion transmembrane transporter activity (GO:0032412)	0.489028148462026
regulation of neurogenesis (GO:0050767)	0.61935181886128
regulation of release of cytochrome c from mitochondria (GO:0090199)	0.167190783017423
positive regulation of phospholipase C activity (GO:0010863)	0.357958044636535
neural crest cell migration (GO:0001755)	0.771052824362273
negative regulation of catabolic process (GO:0009895)	0.0624561220853493
positive regulation of defense response to virus by host (GO:0002230)	0.257195300581482
inactivation of MAPK activity (GO:0000188)	0.811997707328114
regulation of cellular component organization (GO:0051128)	0.58949664920224
regulation of cardiac muscle cell contraction (GO:0086004)	0.941602832754507
glucose homeostasis (GO:0042593)	0.469622730499839
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	0.78612693460815
MAPK cascade (GO:0000165)	0.38844294314365
protein N-linked glycosylation via asparagine (GO:0018279)	0.0904238618010782
negative regulation of platelet activation (GO:0010544)	0.502495178352392
protein complex localization (GO:0031503)	0.624972940725362
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	0.289586448544775
regulation of lipid biosynthetic process (GO:0046890)	0.770376316436829
regulation of mitochondrial membrane potential (GO:0051881)	0.580785466302584
purine ribonucleoside triphosphate metabolic process (GO:0009205)	0.543528207711993
positive regulation of protein catabolic process (GO:0045732)	0.229104047194141
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	0.811490583139314
calcium ion transport into cytosol (GO:0060402)	0.722987305296128
regulation of protein ubiquitination (GO:0031396)	0.902714702763959
response to reactive oxygen species (GO:0000302)	0.769665389231228
regulation of axon extension (GO:0030516)	0.181922078716293
ion transport (GO:0006811)	0.335677350985621
transport of virus (GO:0046794)	0.230619069856032
triglyceride homeostasis (GO:0070328)	0.966858867280284
sodium ion transport (GO:0006814)	0.955966685860786
positive regulation of phospholipase activity (GO:0010518)	0.451223328600234
positive regulation of cell-substrate adhesion (GO:0010811)	0.0787504956449836
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	0.190478887721871
regulation of interleukin-8 secretion (GO:2000482)	0.181457288472634
ubiquitin-dependent protein catabolic process (GO:0006511)	0.805613242745388
negative regulation of cytokine production involved in immune response (GO:0002719)	0.145819538737914
neuron migration (GO:0001764)	0.00633320496996216
heart trabecula morphogenesis (GO:0061384)	0.652649733549529
regulation of ion transmembrane transport (GO:0034765)	0.212502151964417
limb morphogenesis (GO:0035108)	0.454957400648775
regulation of fibroblast proliferation (GO:0048145)	0.637412451438757
C21-steroid hormone metabolic process (GO:0008207)	0.808564700829869
folic acid-containing compound metabolic process (GO:0006760)	0.120613147723046
positive regulation of cellular component organization (GO:0051130)	0.35224182177576
cardiac epithelial to mesenchymal transition (GO:0060317)	0.98971463940902
neurogenesis (GO:0022008)	0.0435445335906789
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	0.271213137540327
post-Golgi vesicle-mediated transport (GO:0006892)	0.756002191039664
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	0.00918931063332157
dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	0.661433430714118
regulation of cell-cell adhesion (GO:0022407)	0.0973817905329051
odontogenesis of dentin-containing tooth (GO:0042475)	0.768178102962552
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	0.0716876578505392
dorsal/ventral pattern formation (GO:0009953)	0.790685062222343
regulation of insulin receptor signaling pathway (GO:0046626)	0.134034979713133
cellular response to interleukin-6 (GO:0071354)	0.0180217106967284
regulation of muscle contraction (GO:0006937)	0.177859926953396
meiosis I (GO:0007127)	0.268862147612128
cellular calcium ion homeostasis (GO:0006874)	0.040966029563006
positive regulation of interleukin-4 production (GO:0032753)	0.0197049650147011
regulation of microtubule-based process (GO:0032886)	0.710787331992454
melanosome localization (GO:0032400)	0.925822447450334
cardiac muscle contraction (GO:0060048)	0.251084973303637
transcription from RNA polymerase II promoter (GO:0006366)	0.57324286040398
G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)	0.157518834165887
cellular response to misfolded protein (GO:0071218)	0.16087253528502
negative regulation of G0 to G1 transition (GO:0070317)	0.281297917230443
regulation of telomere maintenance via telomerase (GO:0032210)	0.229066558330787
positive regulation of signal transduction by p53 class mediator (GO:1901798)	0.670901314075289
negative regulation of epithelial cell apoptotic process (GO:1904036)	0.926863215247309
regulation of histone acetylation (GO:0035065)	0.0556939362907672
substrate adhesion-dependent cell spreading (GO:0034446)	0.580097275946434
positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)	0.74916386952504
canonical Wnt signaling pathway (GO:0060070)	0.728120960297306
telomere maintenance via telomerase (GO:0007004)	0.229229417878711
Rho protein signal transduction (GO:0007266)	0.855915798459602
cell cycle G1/S phase transition (GO:0044843)	0.964383958548612
inositol phosphate-mediated signaling (GO:0048016)	0.886972937150815
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	0.247114686901315
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	0.364135661806837
phosphatidylinositol-mediated signaling (GO:0048015)	0.686190738616732
mitochondrial gene expression (GO:0140053)	0.601668962808261
homotypic cell-cell adhesion (GO:0034109)	0.741628410454615
regulation of dendritic spine morphogenesis (GO:0061001)	0.894550114737249
negative regulation of cell growth (GO:0030308)	0.248449698599469
glycosaminoglycan biosynthetic process (GO:0006024)	0.800885523466708
protein-DNA complex disassembly (GO:0032986)	0.0647698368185001
mitotic spindle assembly (GO:0090307)	0.769030585550312
ephrin receptor signaling pathway (GO:0048013)	0.742176054325105
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	0.323534936570266
rRNA methylation (GO:0031167)	0.147619905346999
negative regulation of endothelial cell migration (GO:0010596)	0.26114700622039
regulation of hydrolase activity (GO:0051336)	0.030274168143482
gland development (GO:0048732)	0.90242332223758
negative regulation of fat cell differentiation (GO:0045599)	0.68740067441265
cGMP metabolic process (GO:0046068)	0.165616000147722
B cell proliferation (GO:0042100)	0.63287904606298
positive regulation of actin cytoskeleton reorganization (GO:2000251)	0.0611679650602768
telomere maintenance (GO:0000723)	0.291437029525549
protein complex subunit organization (GO:0071822)	0.413620108840868
cardiac muscle tissue morphogenesis (GO:0055008)	0.0425631360839701
positive regulation of collagen metabolic process (GO:0010714)	0.355445087105982
receptor internalization (GO:0031623)	0.672202800569151
axonal transport (GO:0098930)	0.744545778576765
positive regulation of NF-kappaB import into nucleus (GO:0042346)	0.963114953570307
lysosome organization (GO:0007040)	0.489171561119848
regulation of viral entry into host cell (GO:0046596)	0.11968087067607
respiratory tube development (GO:0030323)	0.768217820268365
fatty acid beta-oxidation (GO:0006635)	0.447696991610577
positive regulation of GTPase activity (GO:0043547)	0.0825527785069742
positive regulation of neutrophil migration (GO:1902624)	0.381034765393179
endoplasmic reticulum organization (GO:0007029)	0.0562228455987316
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	0.0781207080272013
filopodium assembly (GO:0046847)	0.424932511771434
nucleobase-containing small molecule interconversion (GO:0015949)	0.603447464205727
positive regulation of macrophage activation (GO:0043032)	0.209854891824856
peptide hormone secretion (GO:0030072)	0.645770133534401
G2 DNA damage checkpoint (GO:0031572)	0.0870867547940714
mRNA 3'-end processing (GO:0031124)	0.288569551058264
regulation of B cell activation (GO:0050864)	0.912528381425251
cytosolic transport (GO:0016482)	0.588655998904951
organic substance transport (GO:0071702)	0.174497291431261
regulation of protein serine/threonine kinase activity (GO:0071900)	0.665107537680924
pattern recognition receptor signaling pathway (GO:0002221)	0.612550931708229
cellular response to alkaloid (GO:0071312)	0.70205968525621
long-term memory (GO:0007616)	0.253563382824612
regulation of protein transport (GO:0051223)	0.244620078879805
regulation of stem cell proliferation (GO:0072091)	0.822210871417198
macrophage activation (GO:0042116)	0.327225966832909
cellular response to unfolded protein (GO:0034620)	0.366077602370703
regulation of transcription from RNA polymerase I promoter (GO:0006356)	0.503806033754428
regulation of programmed cell death (GO:0043067)	0.546524468276635
vesicle cytoskeletal trafficking (GO:0099518)	0.51992215444851
positive regulation of mitotic cell cycle (GO:0045931)	0.932858687218672
positive regulation of telomere maintenance via telomerase (GO:0032212)	0.580214597321799
positive regulation of p38MAPK cascade (GO:1900745)	0.776830247607313
regulation of cellular component movement (GO:0051270)	0.834991735419116
aminoglycan metabolic process (GO:0006022)	0.487113217654396
regulation of neuronal synaptic plasticity (GO:0048168)	0.51256843329117
virion assembly (GO:0019068)	0.976574517450576
positive regulation of Notch signaling pathway (GO:0045747)	0.359204117788713
positive regulation of T cell differentiation (GO:0045582)	0.0335255423378564
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	0.0832181702228839
regulation of synaptic vesicle exocytosis (GO:2000300)	0.543995148667478
metal ion transport (GO:0030001)	0.0740947148536353
visual perception (GO:0007601)	0.805506376514728
C-terminal protein amino acid modification (GO:0018410)	0.0339720976602789
positive regulation of organelle assembly (GO:1902117)	0.520519860640268
cellular protein localization (GO:0034613)	0.517636095915951
regulation of ubiquitin protein ligase activity (GO:1904666)	0.959947953358862
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	0.599218093959113
inositol lipid-mediated signaling (GO:0048017)	0.425403104874826
positive regulation of innate immune response (GO:0045089)	0.289346626551935
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	0.446502384331408
regulation of intracellular pH (GO:0051453)	0.534454595581849
negative regulation of neuron death (GO:1901215)	0.24988453916771
carboxylic acid biosynthetic process (GO:0046394)	0.505470235785583
positive regulation of gene expression, epigenetic (GO:0045815)	0.20945650169295
negative regulation of cAMP biosynthetic process (GO:0030818)	0.772755886610856
DNA double-strand break processing (GO:0000729)	0.269610243685313
heparan sulfate proteoglycan metabolic process (GO:0030201)	0.232532124791564
aspartate family amino acid catabolic process (GO:0009068)	0.853295967518293
artery development (GO:0060840)	0.980581541240771
regulation of cholesterol biosynthetic process (GO:0045540)	0.982159895383733
neuron development (GO:0048666)	0.643087901021953
mitotic nuclear envelope disassembly (GO:0007077)	0.246078643431422
sphingolipid biosynthetic process (GO:0030148)	0.505766673275054
mitochondrial respiratory chain complex IV biogenesis (GO:0097034)	0.0745369091129685
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	0.0917313469066667
mRNA export from nucleus (GO:0006406)	0.170278465047605
positive regulation of Rho protein signal transduction (GO:0035025)	0.0609049057928202
negative regulation of RNA metabolic process (GO:0051253)	0.380404111513846
positive regulation of transcription factor import into nucleus (GO:0042993)	0.225415973036637
interleukin-7-mediated signaling pathway (GO:0038111)	0.12874740493636
eye morphogenesis (GO:0048592)	0.895613219271175
positive regulation of cell development (GO:0010720)	0.762561276172835
regulation of GTPase activity (GO:0043087)	0.0308914270836946
positive regulation of MAPK cascade (GO:0043410)	0.324144587793482
heterocycle biosynthetic process (GO:0018130)	0.46074171371623
regulation of kinase activity (GO:0043549)	0.714346193060075
negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	0.166907291931788
organelle membrane fusion (GO:0090174)	0.439093266144204
negative regulation of epithelial to mesenchymal transition (GO:0010719)	0.546852262898067
protein depolymerization (GO:0051261)	0.159460245603812
negative regulation of calcium ion transport (GO:0051926)	0.100022246173972
muscle organ development (GO:0007517)	0.445801282398015
neutrophil activation involved in immune response (GO:0002283)	0.699278900589
negative regulation of blood coagulation (GO:0030195)	0.685596862251504
protein localization to Golgi apparatus (GO:0034067)	0.413344981670005
DNA synthesis involved in DNA repair (GO:0000731)	0.460819696926039
regulation of immune response (GO:0050776)	0.184214774579568
cell-cell junction assembly (GO:0007043)	0.751236678302388
histone H3-K4 methylation (GO:0051568)	0.818338753230229
positive regulation of chemotaxis (GO:0050921)	0.550707769477623
cellular respiration (GO:0045333)	0.675048419205084
long-term synaptic potentiation (GO:0060291)	0.978996832948511
fat cell differentiation (GO:0045444)	0.809129262838495
fatty acid biosynthetic process (GO:0006633)	0.121145083451974
negative regulation of multi-organism process (GO:0043901)	0.931443922280066
fat-soluble vitamin metabolic process (GO:0006775)	0.471176354184282
icosanoid metabolic process (GO:0006690)	0.0386130144046151
negative regulation of cellular catabolic process (GO:0031330)	0.676429741843705
regulation of erythrocyte differentiation (GO:0045646)	0.263769154614577
cellular response to copper ion (GO:0071280)	0.788042050511634
histone H4 acetylation (GO:0043967)	0.456110185580105
synaptic vesicle recycling (GO:0036465)	0.718792998664889
positive regulation of signal transduction (GO:0009967)	0.840157422745168
regulation of cytokine production (GO:0001817)	0.108960713691257
brain development (GO:0007420)	0.869464690364692
regulation of necroptotic process (GO:0060544)	0.833688755890395
positive regulation of lipid metabolic process (GO:0045834)	0.865192018655562
negative regulation of MAP kinase activity (GO:0043407)	0.804649460502345
glycogen catabolic process (GO:0005980)	0.25575491681457
negative regulation of interleukin-6 production (GO:0032715)	0.0425849466240168
regulation of acrosome reaction (GO:0060046)	0.442818076421381
nucleotide catabolic process (GO:0009166)	0.185200942334441
viral genome replication (GO:0019079)	0.244930243932764
dopamine receptor signaling pathway (GO:0007212)	0.901026351684464
monovalent inorganic anion homeostasis (GO:0055083)	0.839807620094464
termination of RNA polymerase I transcription (GO:0006363)	0.628343662798788
phosphatidylinositol 3-kinase signaling (GO:0014065)	0.124792381020505
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	0.166854218223266
protein stabilization (GO:0050821)	0.213110985971406
cellular response to insulin stimulus (GO:0032869)	0.938958290892104
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	0.901852625143863
regulation of intracellular transport (GO:0032386)	0.195835607166556
phosphatidylglycerol acyl-chain remodeling (GO:0036148)	0.856614923010973
regulation of carbohydrate catabolic process (GO:0043470)	0.752084581629377
negative regulation of supramolecular fiber organization (GO:1902904)	0.433530479268992
inner ear morphogenesis (GO:0042472)	0.509753625260031
monocyte chemotaxis (GO:0002548)	0.131477964703659
positive regulation of cellular protein localization (GO:1903829)	0.450431398890007
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	0.8708573208496
regulation of cellular metabolic process (GO:0031323)	0.29925068571338
defense response to fungus (GO:0050832)	0.260523324573397
cellular response to cytokine stimulus (GO:0071345)	0.0792661884223144
regulation of fat cell differentiation (GO:0045598)	0.270828346796857
negative regulation of nervous system development (GO:0051961)	0.927089643828497
humoral immune response mediated by circulating immunoglobulin (GO:0002455)	0.650909808413941
negative regulation of adenylate cyclase activity (GO:0007194)	0.885326707403306
artery morphogenesis (GO:0048844)	0.181878802720355
negative regulation of Ras protein signal transduction (GO:0046580)	0.808336349524616
positive regulation of chemokine production (GO:0032722)	0.882793603758403
positive regulation of double-strand break repair (GO:2000781)	0.664519522319368
phosphatidylserine metabolic process (GO:0006658)	0.841508338614542
regulation of mitotic cell cycle (GO:0007346)	0.759483391332179
neurotrophin signaling pathway (GO:0038179)	0.65658467480906
positive regulation of telomere maintenance (GO:0032206)	0.304775269734474
negative regulation of response to external stimulus (GO:0032102)	0.378034438685451
metal ion homeostasis (GO:0055065)	0.28838484417103
aorta morphogenesis (GO:0035909)	0.0455667383574878
negative regulation of interferon-gamma production (GO:0032689)	0.174087749859422
glycogen biosynthetic process (GO:0005978)	0.205715136283656
regulation of cAMP-mediated signaling (GO:0043949)	0.992836132154624
chondroitin sulfate biosynthetic process (GO:0030206)	0.999196874658143
regulation of ossification (GO:0030278)	0.15450725488875
negative regulation of endopeptidase activity (GO:0010951)	0.993366976565801
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	0.439710626106605
regulation of protein secretion (GO:0050708)	0.350993334460633
substantia nigra development (GO:0021762)	0.822644278193979
glucose metabolic process (GO:0006006)	0.915985723288011
positive regulation of cytokine biosynthetic process (GO:0042108)	0.286339883678556
negative regulation of locomotion (GO:0040013)	0.240093548986107
positive regulation of ATPase activity (GO:0032781)	0.888613569308035
response to alkaloid (GO:0043279)	0.100268300804517
regulation of viral transcription (GO:0046782)	0.5643321656599
snRNA transcription from RNA polymerase II promoter (GO:0042795)	0.900139095117715
negative regulation of cell migration (GO:0030336)	0.631000472549227
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	0.679115436231902
regulation of RNA metabolic process (GO:0051252)	0.38834993306847
response to molecule of bacterial origin (GO:0002237)	0.0564530232538263
cellular response to hormone stimulus (GO:0032870)	0.639150346449895
regulation of DNA binding (GO:0051101)	0.63572630015033
inorganic cation transmembrane transport (GO:0098662)	0.0103411268452816
actin filament bundle assembly (GO:0051017)	0.97583252149022
maturation of LSU-rRNA (GO:0000470)	0.0486440641417154
regulation of fatty acid biosynthetic process (GO:0042304)	0.317292544118214
regulation of interleukin-1 beta secretion (GO:0050706)	0.0640987511307289
regulation of DNA replication (GO:0006275)	0.908988654683246
aminoglycan biosynthetic process (GO:0006023)	0.47644629955229
negative regulation of GTPase activity (GO:0034260)	0.0826157754310265
protein O-linked fucosylation (GO:0036066)	0.108305782425195
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	0.287881118410335
serine family amino acid metabolic process (GO:0009069)	0.188286060104788
chaperone-mediated protein complex assembly (GO:0051131)	0.645610205380793
regulation of defense response to virus by virus (GO:0050690)	0.00107730351925351
positive regulation of T cell activation (GO:0050870)	0.0752598166759936
signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	0.884265173679389
regulation of metal ion transport (GO:0010959)	0.187164334775067
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	0.835047977876705
positive regulation by host of viral transcription (GO:0043923)	0.728251328134014
positive regulation of exosomal secretion (GO:1903543)	0.844039299002685
autophagosome maturation (GO:0097352)	0.372565934209263
toll-like receptor signaling pathway (GO:0002224)	0.150312784647197
membrane protein proteolysis (GO:0033619)	0.723569002071494
metaphase plate congression (GO:0051310)	0.722369609908779
Golgi to plasma membrane transport (GO:0006893)	0.768862690244221
negative regulation of developmental process (GO:0051093)	0.479633618477542
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	0.34907267085681
DNA replication-independent nucleosome assembly (GO:0006336)	0.341867144441967
drug transport (GO:0015893)	0.559956590279304
purine ribonucleotide biosynthetic process (GO:0009152)	0.477651235562747
sensory perception of bitter taste (GO:0050913)	0.382811593978383
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	0.826280491069319
inorganic anion transport (GO:0015698)	0.269348880196737
triglyceride metabolic process (GO:0006641)	0.313039625056977
negative regulation of axonogenesis (GO:0050771)	0.0542587640914749
gene expression (GO:0010467)	0.904782513717314
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	0.728459107323564
histone H3 acetylation (GO:0043966)	0.311503637273414
regulation of cellular macromolecule biosynthetic process (GO:2000112)	0.846356697287868
regulation of nervous system development (GO:0051960)	0.277518854298134
protein homotetramerization (GO:0051289)	0.969791773698238
cellular response to decreased oxygen levels (GO:0036294)	0.928023175236323
cilium assembly (GO:0060271)	0.520024720930677
DNA conformation change (GO:0071103)	0.718151562787445
regulation of activated T cell proliferation (GO:0046006)	0.115216536559202
positive regulation of locomotion (GO:0040017)	0.848404498063789
activation of protein kinase A activity (GO:0034199)	0.0634145613585862
cellular response to molecule of bacterial origin (GO:0071219)	0.0272282267615629
regulation of ATPase activity (GO:0043462)	0.778152543644227
inner mitochondrial membrane organization (GO:0007007)	0.565538379558778
positive regulation of lipid biosynthetic process (GO:0046889)	0.384151207271637
regulation of nitric oxide biosynthetic process (GO:0045428)	0.225275075527839
DNA replication (GO:0006260)	0.290776207203663
transcription elongation from RNA polymerase II promoter (GO:0006368)	0.941558738871898
negative regulation of mRNA processing (GO:0050686)	0.0298375916136056
regulation of heart contraction (GO:0008016)	0.350778342450483
cellular response to estradiol stimulus (GO:0071392)	0.753365613347437
mitochondrial calcium ion transmembrane transport (GO:0006851)	0.839026544073085
nucleobase-containing compound catabolic process (GO:0034655)	0.769329736871283
negative regulation of binding (GO:0051100)	0.903491424735149
positive regulation of intracellular signal transduction (GO:1902533)	0.47235724593513
DNA recombination (GO:0006310)	0.27952723134018
telomere capping (GO:0016233)	0.912051682779627
response to steroid hormone (GO:0048545)	0.0482408931392595
regulation of neurotransmitter secretion (GO:0046928)	0.213525888823021
regulation of T cell migration (GO:2000404)	0.287960781489499
embryonic heart tube development (GO:0035050)	0.149911477289185
lipid catabolic process (GO:0016042)	0.242121302614963
neuron projection development (GO:0031175)	0.504990152488772
cAMP-mediated signaling (GO:0019933)	0.586065181737523
cilium movement (GO:0003341)	0.850459578338853
blood vessel endothelial cell migration (GO:0043534)	0.885997116170669
positive regulation of receptor internalization (GO:0002092)	0.561938393599763
divalent inorganic cation homeostasis (GO:0072507)	0.9374158731689
response to estradiol (GO:0032355)	0.891796226215024
positive regulation of collagen biosynthetic process (GO:0032967)	0.355445087105982
regulation of steroid biosynthetic process (GO:0050810)	0.412163257769266
regulation of RNA export from nucleus (GO:0046831)	0.526550165609269
peptide biosynthetic process (GO:0043043)	0.71516254325523
regulation of telomerase activity (GO:0051972)	0.125985915318588
regulation of monooxygenase activity (GO:0032768)	0.785477931799014
mismatch repair (GO:0006298)	0.0732645552204112
protein tetramerization (GO:0051262)	0.620896062163079
inflammatory response (GO:0006954)	0.0776038729325638
negative regulation of protein transport (GO:0051224)	0.0534539894300389
T cell activation involved in immune response (GO:0002286)	0.476129705088607
regulation of lamellipodium organization (GO:1902743)	0.655958371689657
regulation of cellular amino acid metabolic process (GO:0006521)	0.769256686820194
positive regulation of adherens junction organization (GO:1903393)	0.715882955457305
cellular response to steroid hormone stimulus (GO:0071383)	0.376619065516604
cellular glucose homeostasis (GO:0001678)	0.638415474545148
glutamate receptor signaling pathway (GO:0007215)	0.0476746413313149
insulin receptor signaling pathway (GO:0008286)	0.472539790253776
posttranscriptional regulation of gene expression (GO:0010608)	0.444547947975803
toll-like receptor 4 signaling pathway (GO:0034142)	0.0117354679084242
ATP-dependent chromatin remodeling (GO:0043044)	0.879764221101572
embryonic skeletal system development (GO:0048706)	0.777924178544259
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	0.041865172865886
arachidonic acid metabolic process (GO:0019369)	0.570829580763456
positive chemotaxis (GO:0050918)	0.424753920531548
negative regulation of neuron differentiation (GO:0045665)	0.0821978506986964
mitotic DNA damage checkpoint (GO:0044773)	0.501082398593579
regulation of phosphoprotein phosphatase activity (GO:0043666)	0.513897118134254
carboxylic acid transmembrane transport (GO:1905039)	0.306211476331502
ventricular septum development (GO:0003281)	0.745683427654539
positive regulation of RNA splicing (GO:0033120)	0.027138702853392
peptidyl-tyrosine dephosphorylation (GO:0035335)	0.577950196842778
regulation of establishment or maintenance of cell polarity (GO:0032878)	0.713480627112924
positive regulation of telomerase activity (GO:0051973)	0.294604882800111
establishment of protein localization to mitochondrion (GO:0072655)	0.179340778906886
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	0.783421624789659
regulation of blood coagulation (GO:0030193)	0.419928955795511
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	0.321662918681883
negative regulation of immune response (GO:0050777)	0.103952020189677
regulation of vascular smooth muscle cell proliferation (GO:1904705)	0.47358042294177
positive regulation of response to DNA damage stimulus (GO:2001022)	0.354232901699374
regulation of cell division (GO:0051302)	0.954454158653034
negative regulation of tumor necrosis factor production (GO:0032720)	0.00859497795119044
positive regulation of nucleic acid-templated transcription (GO:1903508)	0.61496250481705
positive regulation of cytoskeleton organization (GO:0051495)	0.040252964851625
regulation of Ras protein signal transduction (GO:0046578)	0.0641759343087929
regulation of cellular response to growth factor stimulus (GO:0090287)	0.333991099572731
positive regulation of B cell proliferation (GO:0030890)	0.0020608400831002
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	0.0211211632325473
synaptic vesicle transport (GO:0048489)	0.547300489213659
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	0.0723957871552459
mitochondrial fusion (GO:0008053)	0.917424649431758
regulation of B cell receptor signaling pathway (GO:0050855)	0.120737579184433
hexose transmembrane transport (GO:0035428)	0.661232603791956
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	0.974976861523064
positive regulation of calcium ion transmembrane transport (GO:1904427)	0.556332104296733
cellular iron ion homeostasis (GO:0006879)	0.423853010620605
regulation of epithelial cell differentiation (GO:0030856)	0.737501992694401
photoperiodism (GO:0009648)	0.0291347413509598
positive regulation of canonical Wnt signaling pathway (GO:0090263)	0.808125505673383
positive regulation of embryonic development (GO:0040019)	0.199096701637708
regulation of fertilization (GO:0080154)	0.255820707013487
purine-containing compound metabolic process (GO:0072521)	0.88474652094395
DNA methylation (GO:0006306)	0.147218378480138
regulation of epithelial cell proliferation (GO:0050678)	0.610575914043168
positive regulation of telomere capping (GO:1904355)	0.303843275363461
coenzyme metabolic process (GO:0006732)	0.557791929487505
proteolysis involved in cellular protein catabolic process (GO:0051603)	0.939728890088662
cellular macromolecule catabolic process (GO:0044265)	0.772159345899308
inositol phosphate metabolic process (GO:0043647)	0.0175140277647042
cardiac muscle tissue development (GO:0048738)	0.120283297648931
calcium-mediated signaling (GO:0019722)	0.191992665406118
regulation of cytokine secretion (GO:0050707)	0.470890788935938
regulation of nucleic acid-templated transcription (GO:1903506)	0.853556822405235
regulation of protein polymerization (GO:0032271)	0.887798528373029
protein complex assembly (GO:0006461)	0.369736664691874
detection of mechanical stimulus (GO:0050982)	0.867393809748783
negative regulation of transcription factor import into nucleus (GO:0042992)	0.385448731734915
